TotalEnvSteps,Evaluation/StdReturn,Evaluation/NumEpisodes,Evaluation/TerminationRate,Evaluation/Iteration,Evaluation/MaxReturn,Evaluation/MinReturn,Evaluation/AverageDiscountedReturn,Evaluation/AverageReturn
1412512,0.006954204113163498,2,0.0,706,-0.5014756147552153,-0.5153840229815423,-0.09627657521631869,-0.5084298188683788
1414510,0.015407786740346124,2,0.0,707,-0.17037740119492692,-0.20119297467561917,-0.03585285355156616,-0.18578518793527304
1416508,0.004349716715809859,2,0.0,708,-0.4222051111639048,-0.4309045445955245,-0.07261796927718761,-0.42655482787971466
1418506,0.002709840275869624,2,0.0,709,-0.05358298035143557,-0.05900266090317482,-0.005219786069487532,-0.056292820627305194
1420504,0.044771562427121686,2,0.0,710,-0.3965067438056692,-0.48604986865991257,-0.0773801392248473,-0.44127830623279085
1422502,0.06974444620384579,2,0.0,711,-1.096105991599598,-1.2355948840072897,-0.21891760397184268,-1.165850437803444
1424500,0.003131029068311031,2,0.0,712,-0.7037675779914301,-0.7100296361280521,-0.13017971884989918,-0.7068986070597412
1426498,0.01428259546628443,2,0.0,713,-0.05144539678694496,-0.08001058771951382,-0.005389738940192752,-0.0657279922532294
1428496,0.026283312681369825,2,0.0,714,-0.3686523267879733,-0.4212189521507129,-0.07246174918087261,-0.39493563946934307
1430494,0.007292679554372905,2,0.0,715,-0.30961920210259375,-0.32420456121133956,-0.05919652766287909,-0.31691188165696665
1432492,0.0005369699756982461,2,0.0,716,-0.05165391548758653,-0.05272785543898302,-0.005530097639055385,-0.05219088546328478
1434490,0.00019069950119574713,2,0.0,717,-0.05767298077570083,-0.05805437977809232,-0.006888986324281192,-0.057863680276896576
1436488,0.0027881890703175954,2,0.0,718,-0.05346217734435514,-0.05903855548499033,-0.006363214208795735,-0.05625036641467274
1438486,0.02927284589158738,2,0.0,719,-0.09931837058297982,-0.15786406236615458,-0.01715670826113947,-0.1285912164745672
1440484,0.0051137875426009345,2,0.0,720,-0.044077760740922504,-0.054305335826124373,-0.005173257374248329,-0.04919154828352344
1442482,0.0027373478379386917,2,0.0,721,-0.2400862911511218,-0.24556098682699917,-0.040379502019756215,-0.24282363898906048
1444480,0.05424596290572714,2,0.0,722,-0.22495317242213198,-0.33344509823358626,-0.04518310798027374,-0.2791991353278591
1446478,0.014233241629558385,2,0.0,723,-0.2540694811413006,-0.2825359644004174,-0.04249488587271727,-0.268302722770859
1448476,0.015997032234822545,2,0.0,724,-0.16888558381871668,-0.20087964828836177,-0.02802515173451465,-0.18488261605353923
1450474,0.0676767359634311,2,0.0,725,-0.7541978303783254,-0.8895513023051876,-0.14928207821114753,-0.8218745663417566
1452472,0.0010299160524237724,2,0.0,726,-0.05205827693186796,-0.0541181090367155,-0.006195301903314959,-0.05308819298429173
1454470,0.0023671415825867945,2,0.0,727,-0.10857411458542866,-0.11330839775060225,-0.01869043756491398,-0.11094125616801545
1456468,0.005716410341052719,2,0.0,728,-0.14875596188193638,-0.16018878256404182,-0.02235645482338012,-0.1544723722229891
1458466,0.034980756974780786,2,0.0,729,-0.3905273200187967,-0.46048883396835827,-0.06832050118106875,-0.4255080769935775
1460464,0.020661842680782,2,0.0,730,-0.4655054586004263,-0.5068291439619903,-0.0879241950503806,-0.48616730128120833
1462462,0.010393383979501146,2,0.0,731,-0.0761719890189466,-0.0969587569779489,-0.010421320713231935,-0.08656537299844774
1464460,0.01826645196594237,2,0.0,732,-0.4568416667586297,-0.49337457069051444,-0.08806916072828841,-0.47510811872457204
1466458,0.012742236105198833,2,0.0,733,-0.08896885228237608,-0.11445332449277375,-0.014742391268827449,-0.10171108838757492
1468456,0.040219403791386166,2,0.0,734,-0.4591134149815437,-0.539552222564316,-0.09674832828243676,-0.49933281877292984
1470454,0.0042859731652299254,2,0.0,735,-0.07599170381374096,-0.08456365014420081,-0.013567602532415752,-0.08027767697897088
1472452,0.02688567962682825,2,0.0,736,-0.23252310881542804,-0.28629446806908454,-0.045202299870855854,-0.2594087884422563
1474450,0.0028463808070259833,2,0.0,737,-0.3394905224327099,-0.34518328404676185,-0.0580256965162947,-0.34233690323973587
1476448,0.0008863897559802936,2,0.0,738,-0.21964545729138385,-0.22141823680334444,-0.039969434365793484,-0.22053184704736414
1478446,0.019185769401487973,2,0.0,739,-0.537936786217092,-0.5763083250200679,-0.10843814274579994,-0.5571225556185799
1480444,0.004931938773009618,2,0.0,740,-0.07112785701389532,-0.08099173455991455,-0.011849834431107374,-0.07605979578690494
1482442,0.0013896456010472416,2,0.0,741,-0.10588561898661956,-0.10866491018871405,-0.017218427880255766,-0.10727526458766681
1484440,0.0014036812692095404,2,0.0,742,-0.11806410239817346,-0.12087146493659254,-0.01918550152287214,-0.119467783667383
1486438,0.004091788507751548,2,0.0,743,-0.8814237751577909,-0.889607352173294,-0.16901581527863796,-0.8855155636655425
1488436,0.001126336787410958,2,0.0,744,-0.047783265688964696,-0.05003593926378661,-0.005959170458475988,-0.04890960247637566
1490434,0.007805383472212768,2,0.0,745,-0.7788009703461647,-0.7944117372905902,-0.1441343795603509,-0.7866063538183774
1492432,0.013303794595340979,2,0.0,746,-0.5889396949703494,-0.6155472841610313,-0.11237448581365846,-0.6022434895656903
1494430,0.014428894164065675,2,0.0,747,-0.26752696440825063,-0.296384752736382,-0.051219868558898804,-0.2819558585723163
1496428,0.0060519819383759305,2,0.0,748,-0.2491860639399557,-0.26129002781670757,-0.044152420900638895,-0.25523804587833165
1498426,0.0014179532138813636,2,0.0,749,-0.032262723435416744,-0.03509862986317947,-0.002965461695126918,-0.03368067664929811
1500424,0.0032499399658025042,2,0.0,750,-0.03861964202658623,-0.04511952195819124,-0.005677322778874794,-0.04186958199238873
1502422,0.0012383683750335772,2,0.0,751,-0.096784672552596,-0.09926140930266315,-0.018541578922160212,-0.09802304092762958
1504420,0.02869127553594769,2,0.0,752,-0.6372736416466985,-0.6946561927185939,-0.12394134652375932,-0.6659649171826463
1506418,0.00655395850198531,2,0.0,753,-0.035264571850189566,-0.048372488854160185,-0.005457391120905005,-0.04181853035217488
1508416,0.017021286680551445,2,0.0,754,-0.2798679366888191,-0.313910510049922,-0.049081412221298484,-0.2968892233693705
1510414,0.009494466878961529,2,0.0,755,-0.08385429944328919,-0.10284323320121225,-0.012779293866284916,-0.09334876632225073
1512412,0.012510877048883207,2,0.0,756,-0.6524732566381163,-0.6774950107358827,-0.1204665105725792,-0.6649841336869995
1514410,0.017476162506721418,2,0.0,757,-0.21662963054091774,-0.2515819555543606,-0.04774113509864845,-0.23410579304763918
1516408,0.005652986985947638,2,0.0,758,-0.04556133667106288,-0.056867310642958156,-0.006995560609231733,-0.05121432365701052
1518406,0.003021267656764033,2,0.0,759,-0.03343538466820331,-0.03947791998173138,-0.004746937616980886,-0.036456652324967344
1520404,0.035011004770835324,2,0.0,760,-0.2651281572675964,-0.33515016680926707,-0.050862392001322455,-0.3001391620384317
1522402,0.004810123669935891,2,0.0,761,-0.04325796633305226,-0.05287821367292404,-0.006979037570346086,-0.04806809000298815
1524400,0.009719674581923535,2,0.0,762,-0.12295028670318417,-0.14238963586703124,-0.025320625248133243,-0.13266996128510772
1526398,0.00930950395139074,2,0.0,763,-0.26711098812379425,-0.2857299960265757,-0.04889339938086533,-0.276420492075185
1528396,0.011564586063091645,2,0.0,764,-0.1883357389107447,-0.211464911036928,-0.03826143410347298,-0.19990032497383636
1530394,0.008988929970662765,2,0.0,765,-0.2317912462986921,-0.24976910624001764,-0.0436181731592304,-0.24078017626935488
1532392,0.004324467396016163,2,0.0,766,-0.6042568013936183,-0.6129057361856506,-0.11792791979317999,-0.6085812687896344
1534390,0.0028468219838375716,2,0.0,767,-0.02255426079210795,-0.028247904759783095,-0.0024025007096758677,-0.02540108277594552
1536388,0.0033830684941887172,2,0.0,768,-0.026842056328099696,-0.03360819331647713,-0.0030510172997850957,-0.030225124822288413
1538386,0.024798761879085224,2,0.0,769,-0.3008064689364678,-0.35040399269463823,-0.06160723173192666,-0.32560523081555304
1540384,0.007919521122762674,2,0.0,770,-0.4195850944006171,-0.43542413664614243,-0.08540883056776631,-0.42750461552337976
1542382,0.00014461125294969353,2,0.0,771,-0.023218085151677538,-0.023507307657576925,-0.002318566506140524,-0.02336269640462723
1544380,0.0073627629419115714,2,0.0,772,-0.09202442554223383,-0.10674995142605698,-0.018022351580260026,-0.0993871884841454
1546378,0.009210126218748609,2,0.0,773,-0.059219135950446186,-0.0776393883879434,-0.010095271040050195,-0.06842926216919479
1548376,0.0012829076841314561,2,0.0,774,-0.040814303155635924,-0.043380118523898836,-0.005832124907581088,-0.04209721083976738
1550374,0.022042476422130308,2,0.0,775,-0.5141309196005579,-0.5582158724448185,-0.09965674405318908,-0.5361733960226882
1552372,0.011376755826724594,2,0.0,776,-0.08065980904207921,-0.1034133206955284,-0.012882957114231451,-0.09203656486880381
1554370,0.0031780540530454288,2,0.0,777,-0.03764540011395242,-0.04400150822004328,-0.004859967636408509,-0.04082345416699785
1556368,0.012654052240633484,2,0.0,778,-0.30472730416274113,-0.3300354086440081,-0.05645302551347624,-0.3173813564033746
1558366,0.004430376476475456,2,0.0,779,-0.1977765106739719,-0.2066372636269228,-0.03952677751562359,-0.20220688715044735
1560364,0.0058557125998818516,2,0.0,780,-0.29636158230942206,-0.30807300750918576,-0.05378338550849516,-0.30221729490930394
1562362,0.001754686794078919,2,0.0,781,-0.2586324953985312,-0.26214186898668906,-0.046070646310781845,-0.26038718219261014
1564360,0.01983247790983239,2,0.0,782,-0.6750104408611957,-0.7146753966808604,-0.13309531392374557,-0.6948429187710281
1566358,0.00144803839581846,2,0.0,783,-0.1545495358092497,-0.15744561260088663,-0.02425096456092555,-0.15599757420506816
1568356,0.007281984490738275,2,0.0,784,-0.20877605791829076,-0.2233400268997673,-0.040292014652091854,-0.21605804240902904
1570354,0.0032599729113682585,2,0.0,785,-0.6888241954204076,-0.6953441412431441,-0.13283011522901012,-0.6920841683317759
1572352,0.001484015632888372,2,0.0,786,-0.16809671569277831,-0.17106474695855506,-0.029649921031728768,-0.1695807313256667
1574350,0.020065037216102158,2,0.0,787,-0.15870402972911324,-0.19883410416131755,-0.03554126000193794,-0.17876906694521538
1576348,0.008273660819563676,2,0.0,788,-0.096358072907203,-0.11290539454633035,-0.01752490849176596,-0.10463173372676668
1578346,0.030546368147540803,2,0.0,789,-0.27510812617733615,-0.33620086247241776,-0.05573658661385646,-0.30565449432487696
1580344,0.011734865563226352,2,0.0,790,-0.24519458465979668,-0.2686643157862494,-0.04904668960399661,-0.25692945022302305
1582342,0.01767068609292516,2,0.0,791,-0.5044975291605036,-0.5398389013463539,-0.09429918187026995,-0.5221682152534288
1584340,0.0005867751675859498,2,0.0,792,-0.02422923505297209,-0.02540278538814399,-0.002638687667674779,-0.02481601022055804
1586338,0.0008201786772275566,2,0.0,793,-0.2632753783646801,-0.26491573571913524,-0.04791413398340223,-0.2640955570419077
1588336,0.009818525293473046,2,0.0,794,-0.2011097609532839,-0.22074681154023,-0.037479280749746824,-0.21092828624675694
1590334,0.005316958255059845,2,0.0,795,-0.2880124258243642,-0.2986463423344839,-0.054058638462118086,-0.29332938407942405
1592332,0.002415392430263452,2,0.0,796,-0.2051957334566927,-0.2100265183172196,-0.037291261834941046,-0.20761112588695615
1594330,0.00752100917897075,2,0.0,797,-0.7942728190158634,-0.8093148373738049,-0.15005140312154436,-0.8017938281948342
1596328,0.0052111628158514785,2,0.0,798,-0.05137100508275874,-0.0617933307144617,-0.008743453265755563,-0.05658216789861022
1598326,0.05634379562873468,2,0.0,799,-0.45591246732141505,-0.5686000585788844,-0.09450197908592628,-0.5122562629501497
1600324,0.015063951043612273,2,0.0,800,-0.3794893607268546,-0.4096172628140791,-0.07398818549832903,-0.3945533117704668
1602322,0.006200960337556467,2,0.0,801,-0.0755538193682798,-0.08795574004339274,-0.013525869110290469,-0.08175477970583628
1604320,0.0037242554136422343,2,0.0,802,-0.022810543876327395,-0.030259054703611864,-0.0027709388847254497,-0.02653479928996963
1606318,0.01186862702614215,2,0.0,803,-0.11024325332849416,-0.13398050738077846,-0.020315680024383886,-0.12211188035463631
1608316,0.0009446958964262203,2,0.0,804,-0.2029455279454097,-0.20483491973826215,-0.0387658141482048,-0.20389022384183592
1610314,0.010913924206426118,2,0.0,805,-0.12472040346477348,-0.1465482518776257,-0.027144087669499,-0.1356343276711996
1612312,0.020908999626146507,2,0.0,806,-0.5383268176362114,-0.5801448168885044,-0.10170443275141099,-0.5592358172623579
1614310,0.005435065729637485,2,0.0,807,-0.11308129155943036,-0.12395142301870533,-0.02344858160032445,-0.11851635728906784
1616308,0.009005844430557491,2,0.0,808,-0.2887466284922008,-0.30675831735331577,-0.057193437434788094,-0.2977524729227583
1618306,0.007676238038775388,2,0.0,809,-0.15084139230131996,-0.16619386837887073,-0.03020581653289201,-0.15851763034009536
1620304,0.0029589246612123643,2,0.0,810,-0.39842888654317754,-0.40434673586560227,-0.07774376045056991,-0.40138781120438993
1622302,0.003001195605225021,2,0.0,811,-0.04794806492462753,-0.053950456135077575,-0.007137100277931321,-0.050949260529852554
1624300,0.012946591453020906,2,0.0,812,-0.08805879506685611,-0.11395197797289792,-0.016049355896652174,-0.10100538651987702
1626298,0.0005809686188145181,2,0.0,813,-0.026017553830161334,-0.02717949106779037,-0.0029120191596911996,-0.026598522448975852
1628296,0.007262430736708951,2,0.0,814,-0.07938999933465046,-0.09391486080806837,-0.014010334167606778,-0.08665243007135942
1630294,0.002927338379870071,2,0.0,815,-0.035117496567591534,-0.040972173327331676,-0.005681074462317045,-0.03804483494746161
1632292,0.01396670869624718,2,0.0,816,-0.16943671002329727,-0.19737012741579163,-0.03633983538599542,-0.18340341871954446
1634290,0.010234978313272747,2,0.0,817,-0.1579215397263146,-0.17839149635286008,-0.030612222266047963,-0.16815651803958734
1636288,0.00586262316660837,2,0.0,818,-0.0867407869037609,-0.09846603323697764,-0.015531273965187938,-0.09260341007036926
1638286,0.014708608744446572,2,0.0,819,-0.8574930156445701,-0.8869102331334633,-0.168012189995463,-0.8722016243890167
1640284,0.0010845193650011308,2,0.0,820,-0.02194707984718435,-0.024116118577186613,-0.0024476679866206287,-0.023031599212185484
1642282,0.0021911753228057995,2,0.0,821,-0.12910859149709406,-0.13349094214270565,-0.023173619178393008,-0.13129976681989985
1644280,0.0027067867695442695,2,0.0,822,-0.019346417406769224,-0.024759990945857763,-0.0016786913711256185,-0.02205320417631349
1646278,0.023498303865469264,2,0.0,823,-0.24392618975093425,-0.2909227974818728,-0.04945832580921354,-0.2674244936164035
1648276,0.011569893988868374,2,0.0,824,-0.5193808756762838,-0.5425206636540205,-0.09934469274983286,-0.5309507696651521
1650274,0.015178523626295043,2,0.0,825,-0.30983144524992196,-0.34018849250251204,-0.057585886642746734,-0.325009968876217
1652272,0.0006860688711571444,2,0.0,826,-0.23749201378450532,-0.2388641515268196,-0.04356300098242212,-0.23817808265566248
1654270,0.00023149602738221225,2,0.0,827,-0.03261829029975196,-0.033081282354516385,-0.004312434288992491,-0.03284978632713417
1656268,0.0019205160667004062,2,0.0,828,-0.6236802739106432,-0.627521306044044,-0.11631991975901942,-0.6256007899773436
1658266,0.00038229080496922016,2,0.0,829,-0.02271546716323288,-0.023480048773171322,-0.001952029537897945,-0.023097757968202102
1660264,0.00496549644638148,2,0.0,830,-0.0572052379449611,-0.06713623083772406,-0.010578526585783204,-0.06217073439134258
1662262,0.007088041566845407,2,0.0,831,-0.1785667801085003,-0.19274286324219111,-0.029831403730445055,-0.1856548216753457
1664260,0.0012714303501984749,2,0.0,832,-0.032198216198847385,-0.034741076899244334,-0.003975193201258047,-0.033469646549045856
1666258,0.003731717827209491,2,0.0,833,-0.3071550661299727,-0.31461850178439166,-0.053198640785474385,-0.31088678395718217
1668256,0.010132179296441418,2,0.0,834,-0.292960874840534,-0.31322523343341685,-0.053591079682461365,-0.3030930541369754
1670254,0.005470437955130261,2,0.0,835,-0.1568140729176031,-0.16775494882786363,-0.0286603162919487,-0.16228451087273338
1672252,0.004256720222478805,2,0.0,836,-0.300627605040985,-0.3091410454859426,-0.057885912889116264,-0.3048843252634638
1674250,0.003297362392203119,2,0.0,837,-0.055304609729570915,-0.06189933451397715,-0.008638659099074509,-0.05860197212177404
1676248,0.00014609936079243956,2,0.0,838,-0.02933827390226227,-0.02963047262384715,-0.0034113665761852847,-0.02948437326305471
1678246,0.0007135652185847677,2,0.0,839,-0.0353714322064789,-0.03679856264364843,-0.004846049021128182,-0.036084997425063665
1680244,0.001204367357216218,2,0.0,840,-0.020754340837695548,-0.023163075552127984,-0.0021809617606800575,-0.021958708194911768
1682242,0.01504920787534534,2,0.0,841,-0.0890465775159612,-0.11914499326665189,-0.018660270265946834,-0.10409578539130654
1684240,0.017836363734264643,2,0.0,842,-0.25367191414432894,-0.2893446416128582,-0.048269324328106156,-0.27150827787859355
1686238,0.022073373109692804,2,0.0,843,-0.18913438515818223,-0.23328113137756784,-0.03387974887296593,-0.21120775826787502
1688236,0.0016862343621563795,2,0.0,844,-0.03335817686405545,-0.03673064558836821,-0.005307188187451063,-0.035044411226211825
1690234,0.0011674396960123581,2,0.0,845,-0.11621331434730513,-0.11854819373932984,-0.02168666614780288,-0.11738075404331749
1692232,0.005292213381628719,2,0.0,846,-0.7722763788922387,-0.7828608056554961,-0.14839346021696176,-0.7775685922738673
1694230,0.0159561384195141,2,0.0,847,-0.27038577782652184,-0.30229805466555004,-0.05608435407344547,-0.28634191624603594
1696228,0.005158594259155269,2,0.0,848,-0.24464256830373354,-0.2549597568220441,-0.046918764766158395,-0.2498011625628888
1698226,0.002873240402314594,2,0.0,849,-0.060406469481040816,-0.06615295028567,-0.009586109122827592,-0.0632797098833554
1700224,0.008004702197522903,2,0.0,850,-0.06964489302404094,-0.08565429741908674,-0.009925564922722993,-0.07764959522156384
1702222,0.013420713522477062,2,0.0,851,-0.3003958626606038,-0.32723728970555793,-0.05610697290031336,-0.3138165761830809
1704220,0.0079765520567502,2,0.0,852,-0.22458705096022247,-0.24054015507372287,-0.04237438457655158,-0.23256360301697265
1706218,0.0041856246114369555,2,0.0,853,-0.3108518428969954,-0.3192230921198693,-0.05709331574090899,-0.31503746750843237
1708216,0.001850475515560654,2,0.0,854,-0.15695259222629296,-0.16065354325741427,-0.02882940794829463,-0.1588030677418536
1710214,0.016049053947837344,2,0.0,855,-0.552739835097193,-0.5848379429928677,-0.10127305714112231,-0.5687888890450303
1712212,0.00465387345902539,2,0.0,856,-0.13938677879961284,-0.14869452571766362,-0.028581384079184376,-0.1440406522586382
1714210,0.0023683733307839974,2,0.0,857,-0.07141724780358284,-0.07615399446515084,-0.01239939745316138,-0.07378562113436685
1716208,0.005869241089179994,2,0.0,858,-0.1756231577046406,-0.18736163988300059,-0.035279208266856266,-0.1814923987938206
1718206,0.00038152288944640414,2,0.0,859,-0.058231664267542824,-0.05899471004643563,-0.00917750840892036,-0.058613187156989224
1720204,0.0024026264994741336,2,0.0,860,-0.17857663405425536,-0.18338188705320363,-0.03606743584166565,-0.18097926055372948
1722202,0.002929088535812474,2,0.0,861,-0.15036398814078614,-0.15622216521241108,-0.02752883024250426,-0.1532930766765986
1724200,0.045159148279077105,2,0.0,862,-0.2509204022345489,-0.34123869879270313,-0.04927427834619712,-0.296079550513626
1726198,0.011200185402994917,2,0.0,863,-0.4258605649404079,-0.44826093574639775,-0.0788060289923527,-0.43706075034340286
1728196,0.001591439075610799,2,0.0,864,-0.03291493997555253,-0.03609781812677413,-0.003529179998693408,-0.03450637905116333
1730194,0.013444580391866495,2,0.0,865,-0.06194275454648232,-0.08883191533021531,-0.01265923696124956,-0.07538733493834882
1732192,0.03230298891427849,2,0.0,866,-0.35320895231326965,-0.41781493014182663,-0.06735809799768619,-0.38551194122754817
1734190,0.0015507859983316487,2,0.0,867,-0.03618364052152716,-0.039285212518190456,-0.004116912279573375,-0.03773442651985881
1736188,0.0016418777096774036,2,0.0,868,-0.027912322110112006,-0.031196077529466813,-0.002730566287579373,-0.02955419981978941
1738186,0.03610850515606334,2,0.0,869,-0.2660761670203106,-0.3382931773324373,-0.05491992827249443,-0.30218467217637396
1740184,0.0014287639894120484,2,0.0,870,-0.040775719194093646,-0.04363324717291774,-0.0052572982726302835,-0.0422044831835057
1742182,0.0034128318273142742,2,0.0,871,-0.039422385191637675,-0.046248048846266224,-0.004934764103718721,-0.042835217018951946
1744180,0.0033022789672399883,2,0.0,872,-0.06947487509990045,-0.07607943303438043,-0.01146006388192794,-0.07277715406714044
1746178,0.0014991925724288056,2,0.0,873,-0.05990757056905318,-0.06290595571391079,-0.008950194899381625,-0.06140676314148198
1748176,0.0017390914819954972,2,0.0,874,-0.1945668580039066,-0.1980450409678976,-0.029568762821144783,-0.1963059494859021
1750174,0.009161380101109312,2,0.0,875,-0.4188883872562472,-0.43721114745846584,-0.07847512926471695,-0.42804976735735656
1752172,0.006361712513408613,2,0.0,876,-0.6394590181524612,-0.6521824431792784,-0.1231714514240627,-0.6458207306658699
1754170,0.030379916357044012,2,0.0,877,-0.42403138119429346,-0.4847912139083815,-0.08033294834467708,-0.45441129755133747
1756168,0.0018940691820178088,2,0.0,878,-0.07876651409779079,-0.0825546524618264,-0.012762736198468962,-0.0806605832798086
1758166,0.003306459658766789,2,0.0,879,-0.05752403375899871,-0.06413695307653229,-0.008571011185297317,-0.0608304934177655
1760164,0.00048316813107570494,2,0.0,880,-0.054029856302315236,-0.054996192564466646,-0.007228159695614081,-0.05451302443339094
1762162,0.0015644025403008174,2,0.0,881,-0.03564940465497864,-0.03877820973558028,-0.0033020819865038965,-0.03721380719527946
1764160,0.0043099371222456925,2,0.0,882,-0.06885728920926386,-0.07747716345375524,-0.01020534291824309,-0.07316722633150954
1766158,3.667370196813735e-05,2,0.0,883,-0.5181021866120622,-0.5181755340159985,-0.09434848593677239,-0.5181388603140303
1768156,0.01166574516792998,2,0.0,884,-0.206037473550794,-0.22936896388665395,-0.03653674442211244,-0.21770321871872397
1770154,0.005981666060781099,2,0.0,885,-0.0998816198264842,-0.1118449519480464,-0.017426097480671067,-0.1058632858872653
1772152,0.02837899915392192,2,0.0,886,-0.1513765889396221,-0.20813458724746595,-0.027613213858940007,-0.17975558809354403
1774150,0.01624963506315774,2,0.0,887,-0.531061599134599,-0.5635608692609145,-0.10362686908235583,-0.5473112341977568
1776148,0.003978877032876103,2,0.0,888,-0.06702795677871937,-0.07498571084447157,-0.009330211684196253,-0.07100683381159548
1778146,0.010698989891188782,2,0.0,889,-0.40793497742838264,-0.4293329572107602,-0.07310031432106157,-0.4186339673195714
1780144,0.01386866977636897,2,0.0,890,-0.5943797608779873,-0.6221171004307252,-0.10627962619797801,-0.6082484306543563
1782142,0.017263419873493197,2,0.0,891,-0.18024302111059015,-0.21476986085757654,-0.03262070069360118,-0.19750644098408335
1784140,0.017214540340194873,2,0.0,892,-0.2154082705646804,-0.24983735124507014,-0.03849015490469894,-0.23262281090487527
1786138,0.00861189421054051,2,0.0,893,-0.2461184962472241,-0.2633422846683051,-0.04353905814976996,-0.2547303904577646
1788136,0.00963652756127846,2,0.0,894,-0.1383047678227081,-0.157577822945265,-0.020712563413469238,-0.14794129538398654
1790134,0.0014859668915078728,2,0.0,895,-0.6319933538678486,-0.6349652876508644,-0.10946355047891118,-0.6334793207593565
1792132,0.006024269140214325,2,0.0,896,-0.17728296825007922,-0.18933150653050787,-0.029581195441157088,-0.18330723739029353
1794130,0.005719091579960811,2,0.0,897,-0.10337130813555251,-0.11480949129547413,-0.0179592441986504,-0.10909039971551332
1796128,0.004593541500412426,2,0.0,898,-0.15277943582496734,-0.1619665188257922,-0.02615545691799097,-0.15737297732537975
1798126,0.008192339985499009,2,0.0,899,-0.21101056789293587,-0.2273952478639339,-0.035430143688041496,-0.21920290787843488
1800124,0.009844448106238524,2,0.0,900,-0.38209299627367677,-0.4017818924861538,-0.06589334474486225,-0.3919374443799153
1802122,0.006538831386384045,2,0.0,901,-0.0790891268557064,-0.0921667896284745,-0.01313581679630391,-0.08562795824209045
1804120,0.0014738109933620375,2,0.0,902,-0.11729047222713765,-0.12023809421386172,-0.019755332561880265,-0.11876428322049969
1806118,0.02764403592685552,2,0.0,903,-0.2724486731462102,-0.3277367449999212,-0.04855975706486163,-0.30009270907306573
1808116,0.004895372458545502,2,0.0,904,-0.0715328686673233,-0.0813236135844143,-0.010331780613515052,-0.0764282411258688
1810114,0.0010328696221957034,2,0.0,905,-0.1310648403911382,-0.1331305796355296,-0.022779782328308667,-0.1320977100133339
1812112,0.006300614432156598,2,0.0,906,-0.4598779123595056,-0.4724791412238188,-0.08352480511711907,-0.46617852679166216
1814110,0.003631786491484483,2,0.0,907,-0.11215077001256699,-0.11941434299553595,-0.015320505190044012,-0.11578255650405148
1816108,0.0045691190340170044,2,0.0,908,-0.051949717833257934,-0.06108795590129194,-0.008168490103949877,-0.056518836867274935
1818106,0.0019049225077787252,2,0.0,909,-0.18577196639658536,-0.1895818114121428,-0.03236110474777841,-0.18767688890436407
1820104,0.014026749081569645,2,0.0,910,-0.533247189067565,-0.5613006872307043,-0.09787815842738312,-0.5472739381491346
1822102,0.009957609080276361,2,0.0,911,-0.17554236591988198,-0.1954575840804347,-0.03030052082617,-0.18549997500015836
1824100,0.015438311793987192,2,0.0,912,-0.2564083135239434,-0.28728493711191777,-0.04778682452629157,-0.2718466253179306
1826098,0.008242656474796155,2,0.0,913,-0.07330590104768682,-0.08979121399727913,-0.009643574000054621,-0.08154855752248297
1828096,0.026536102303569536,2,0.0,914,-0.2734860327880147,-0.32655823739515377,-0.048396451708157845,-0.30002213509158426
1830094,0.016860355218655365,2,0.0,915,-0.27682946788691004,-0.31055017832422077,-0.048159778118972416,-0.2936898231055654
1832092,0.010582258354725232,2,0.0,916,-0.46209113983372074,-0.4832556565431712,-0.0819937443759452,-0.472673398188446
1834090,0.00269565581718062,2,0.0,917,-0.565380126767947,-0.5707714384023083,-0.10211744580110457,-0.5680757825851277
1836088,0.00029631492102764195,2,0.0,918,-0.08880785814260365,-0.08940048798465894,-0.011797848270653768,-0.0891041730636313
1838086,0.031340574810073116,2,0.0,919,-0.15661625094208984,-0.21929740056223607,-0.029273038987200274,-0.18795682575216294
1840084,0.0022911794661543833,2,0.0,920,-0.10174062745492793,-0.1063229863872367,-0.014467414868876243,-0.10403180692108231
1842082,0.0027782028051258068,2,0.0,921,-0.5250373136681887,-0.5305937192784403,-0.08704818291917926,-0.5278155164733145
1844080,0.006718355891563125,2,0.0,922,-0.1328447515938206,-0.14628146337694684,-0.01963645011506588,-0.1395631074853837
1846078,0.002387700270118278,2,0.0,923,-0.04651537761845008,-0.051290778158686635,-0.0059207302623133454,-0.04890307788856836
1848076,0.037340811300467555,2,0.0,924,-0.23558389877331173,-0.31026552137424684,-0.048170391098127735,-0.2729247100737793
1850074,0.000380967217874284,2,0.0,925,-0.24663971562505996,-0.24740165006080853,-0.04025024722490063,-0.24702068284293424
1852072,0.004327905131305872,2,0.0,926,-0.04108450199208194,-0.049740312254693685,-0.004412516171398325,-0.045412407123387816
1854070,0.01152812592606648,2,0.0,927,-0.09770415906352085,-0.12076041091565382,-0.01711216951851525,-0.10923228498958734
1856068,0.00019459496944241456,2,0.0,928,-0.08209446974654108,-0.08248365968542591,-0.01073105322338189,-0.08228906471598349
1858066,0.020132898889416218,2,0.0,929,-0.22805174398763983,-0.26831754176647227,-0.04048797421866771,-0.24818464287705605
1860064,0.008624854280143937,2,0.0,930,-0.14493094086252648,-0.16218064942281435,-0.02284508674238661,-0.15355579514267043
1862062,0.00132419018165017,2,0.0,931,-0.047604479062548104,-0.050252859425848444,-0.005929807557787484,-0.048928669244198274
