Evaluation/StdReturn,Evaluation/MaxReturn,TotalEnvSteps,Evaluation/AverageReturn,Evaluation/AverageDiscountedReturn,Evaluation/MinReturn,Evaluation/TerminationRate,Evaluation/NumEpisodes,Evaluation/Iteration
63.57857098964357,-883.2780403241903,880800,-1002.5012357122492,-417.47606130478806,-1076.046668000049,0.0,6,733
51.408724796048666,-755.8495748174006,882000,-794.4242696477331,-316.80934344391613,-903.7756739812801,0.0,6,734
128.95721151795175,-1215.6301708363317,883200,-1410.6661027940909,-612.979399462897,-1604.728573602836,0.0,6,735
77.16222906684801,-1467.8794314734457,884400,-1597.612145278722,-697.0739590092547,-1694.4014269582115,0.0,6,736
82.6528609873179,-857.5159694689296,885600,-949.753501239256,-408.2205691650401,-1104.2340003438906,0.0,6,737
57.55851043655537,-1380.5106772581846,886800,-1463.954748051761,-636.3349713670124,-1542.7768003575172,0.0,6,738
74.48267473151773,-900.5283947621427,888000,-998.9515864049563,-412.1650289354625,-1073.8284177257633,0.0,6,739
61.2964976229587,-1502.3431697025483,889200,-1588.7140176176947,-684.4723584366747,-1674.7477573919268,0.0,6,740
76.19032824773386,-750.8310213620114,890400,-897.923123275372,-391.87599339342006,-983.4946011829356,0.0,6,741
115.30917873497201,-748.2733420372405,891600,-897.2434995318645,-394.0106904872523,-1062.972302900188,0.0,6,742
71.41395617829923,-758.4532373837776,892800,-884.6605487068538,-391.5661686855888,-970.5665723424115,0.0,6,743
98.63080159433449,-753.5084471028204,894000,-921.8406453356732,-387.6880683647291,-1061.4101649983993,0.0,6,744
82.2669959673813,-1073.4580654288518,895200,-1219.8624605942093,-532.5981399192947,-1325.2255884995966,0.0,6,745
95.5531507358661,-860.9755234127665,896400,-963.7614653225359,-423.4399282133645,-1145.0847526813184,0.0,6,746
94.63008177478274,-864.9856457278762,897600,-1059.3445534372925,-461.73674066733525,-1172.8319364549386,0.0,6,747
52.63898460382831,-1662.4720300238862,898800,-1758.713915505706,-764.1758192833835,-1820.338406874776,0.0,6,748
85.92393946024582,-1442.1715860152008,900000,-1561.3900382102286,-678.2052933243019,-1685.6241085972288,0.0,6,749
62.42220602985276,-856.0524395540555,901200,-914.5192541505118,-390.27897742926683,-1030.422325389504,0.0,6,750
83.078905611418,-954.1940270662419,902400,-1037.0321273796892,-453.3069357493368,-1163.2104877349027,0.0,6,751
87.880826410731,-1423.6142399013668,903600,-1560.0579289551044,-677.9848258053893,-1671.0303208411312,0.0,6,752
109.55454355047848,-883.8303295825115,904800,-1099.2549704628955,-487.1352310807426,-1222.0642777612466,0.0,6,753
106.43826428656406,-732.1504302332992,906000,-908.5049945434295,-402.2619966471254,-1066.2750568316883,0.0,6,754
73.43475386775017,-753.899157898623,907200,-886.2862088809038,-340.7075597552736,-963.251950781101,0.0,6,755
78.71512550914623,-759.8854420028514,908400,-871.502806997772,-341.22505521476273,-999.4064427724841,0.0,6,756
82.45300205618723,-1513.2688094937641,909600,-1613.071301116267,-696.1994367988576,-1756.9064701254263,0.0,6,757
110.81852244921255,-1233.1667926756202,910800,-1331.5648270506515,-570.0255058918372,-1550.4204702033196,0.0,6,758
126.79501178306393,-746.5607514945547,912000,-966.9117699073173,-411.72239548645166,-1146.1360921588257,0.0,6,759
86.04554283675833,-965.1596556179834,913200,-1111.1976427740858,-494.72805370305906,-1226.1031415467967,0.0,6,760
55.86028944165653,-753.6933465156548,914400,-835.1765172130372,-343.12192142279446,-910.006880651024,0.0,6,761
39.271564451260936,-1296.5839635013997,915600,-1338.8262507454615,-577.7675450843635,-1416.0229037233646,0.0,6,762
83.28392199252572,-1568.1449106942202,916800,-1727.8691780599167,-758.6704284791476,-1812.6878215544943,0.0,6,763
123.37994725635808,-745.8070375257194,918000,-945.1721205511062,-422.47747876723207,-1093.9544814964415,0.0,6,764
65.54505542335923,-1249.8635955963664,919200,-1382.9655301756918,-592.7890810754211,-1459.937841257578,0.0,6,765
122.23355373923027,-961.0942000912323,920400,-1205.7713383466078,-510.453272290912,-1325.6139144659542,0.0,6,766
139.26257204080002,-1381.819292468084,921600,-1621.5097794080014,-709.6629171998139,-1769.3208485528182,0.0,6,767
79.49563353237288,-1074.65556202894,922800,-1209.3608094446522,-528.1321967828684,-1320.1153032675775,0.0,6,768
70.34601479439617,-1071.1591502543997,924000,-1197.2818151314655,-522.1785869901908,-1281.0528773503324,0.0,6,769
102.15019911747801,-1465.8977721768542,925200,-1589.2528166333261,-678.0976624131173,-1744.4728764745805,0.0,6,770
58.70345091126188,-857.1151412721979,926400,-922.1201697711753,-371.78860546950955,-1022.3067887463254,0.0,6,771
156.5057680311808,-1008.4495750057816,927600,-1284.3535609196188,-563.7861781614621,-1499.7168192413708,0.0,6,772
105.46248382215634,-878.6539207706548,928800,-1101.8697013165008,-471.28648534454493,-1179.1574565466537,0.0,6,773
78.48849990013522,-873.1754965344722,930000,-940.4581736457731,-394.9377741450301,-1060.6201773617156,0.0,6,774
80.64222192192989,-792.9510577767462,931200,-942.4442681436038,-395.347848365517,-1027.4089621126932,0.0,6,775
50.75140798950524,-963.6066828226418,932400,-1025.449038411599,-433.6266979664765,-1102.712206091504,0.0,6,776
129.99895256758063,-991.8870794397177,933600,-1184.623031448432,-519.2598101972065,-1355.9320974742927,0.0,6,777
100.98246829201727,-870.745422785052,934800,-989.3369590006322,-424.70854328260583,-1157.065649139757,0.0,6,778
54.46401197474439,-1312.1673926438489,936000,-1403.2924677081908,-603.7052464874776,-1488.6748524461946,0.0,6,779
52.48994806153583,-1163.0119656301176,937200,-1263.4408891625674,-552.5907768645096,-1305.1801358471087,0.0,6,780
73.04176265525204,-863.0644761852831,938400,-956.1643870549137,-411.56398411795107,-1067.5476976446907,0.0,6,781
120.80260433096967,-997.0901493334932,939600,-1232.9479174879932,-538.1690918597263,-1384.4542377286075,0.0,6,782
124.32531668469942,-1010.9560821266175,940800,-1281.8625157410409,-556.6006770893149,-1382.4409914720252,0.0,6,783
54.240749174410574,-1265.1174571320335,942000,-1373.8346134336623,-591.9983812026231,-1440.864159638951,0.0,6,784
49.11232631176057,-1066.0936932842626,943200,-1130.4243730109747,-487.6173423651572,-1182.4895202664763,0.0,6,785
49.81932153670135,-1344.8526475951217,944400,-1428.777410275057,-610.3416752182512,-1509.792720416977,0.0,6,786
102.8795352261287,-1466.3823332133557,945600,-1610.1275536454393,-705.9909434379321,-1764.011548601699,0.0,6,787
52.24267462860759,-982.9694632558133,946800,-1042.6112380136146,-429.335887239663,-1127.835484883478,0.0,6,788
102.70828891123716,-882.8259453635438,948000,-989.5785215053119,-414.25489027681016,-1159.1248468270992,0.0,6,789
65.36846610213657,-1166.9853419995318,949200,-1267.9939547831411,-556.4185740223048,-1338.351195522946,0.0,6,790
82.35885188527462,-846.4435527055398,950400,-903.7332452186623,-393.2654017792873,-1085.422118332677,0.0,6,791
112.73536935838683,-1067.7481447089983,951600,-1191.7745111260394,-516.4162054496554,-1351.8254106692896,0.0,6,792
54.988584339794464,-1262.6983347260866,952800,-1338.6642288309706,-582.5448698838223,-1429.6292781908576,0.0,6,793
70.3349366638719,-1626.3596872681817,954000,-1718.2049251031096,-748.51320483455,-1825.2540188547923,0.0,6,794
88.40491129637668,-779.3702512132774,955200,-906.3250564270271,-394.2762714951732,-1062.3494906408982,0.0,6,795
85.10722895852874,-755.4304804989782,956400,-864.0780912766695,-346.132226616074,-1000.7341712142907,0.0,6,796
109.29485698168303,-860.9717237145042,957600,-998.8162627552251,-440.48433947910985,-1139.5076499369995,0.0,6,797
103.38545180902666,-1417.9551224366346,958800,-1579.6948095075486,-696.0376027551293,-1745.7007462066329,0.0,6,798
95.14937887085392,-1595.6878195424204,960000,-1735.983638036113,-765.2102496709936,-1834.3452619188768,0.0,6,799
86.08107623890551,-911.8618633307354,961200,-1019.6769944109116,-438.0088385152453,-1177.1277438782815,0.0,6,800
167.08674457063637,-904.2605244114744,962400,-1268.1493690023538,-550.8733246215681,-1399.4230889010487,0.0,6,801
102.58267160752293,-1301.5488207591693,963600,-1411.256791154328,-612.0506154553278,-1565.5021878239702,0.0,6,802
78.62752549311465,-1622.8306647742531,964800,-1778.1290564639949,-783.0313204749615,-1860.4850364104775,0.0,6,803
121.85016233610597,-1153.9144208679731,966000,-1328.7791222915314,-573.886325238036,-1448.2207242656689,0.0,6,804
39.07829027357695,-1425.5230598073938,967200,-1469.2617705373232,-631.35164401982,-1538.2029808554782,0.0,6,805
98.85249481744928,-1171.8697131361903,968400,-1311.9305570386641,-569.4814906724929,-1441.574973307036,0.0,6,806
104.92698631700459,-751.1102225451775,969600,-917.2825427185966,-369.54431470603816,-1051.8201814741135,0.0,6,807
118.77450427834913,-1076.862379333118,970800,-1317.6761895285267,-572.502215022069,-1435.8987316489897,0.0,6,808
83.25233840057939,-746.3289402966351,972000,-903.3418327862829,-378.7870276722851,-1025.0204831918868,0.0,6,809
79.84748692181647,-1341.8981831989295,973200,-1481.2239725978664,-640.5644889672197,-1592.6270650118354,0.0,6,810
51.74527664375008,-1265.6296334768144,974400,-1328.8672523286684,-571.7369395106642,-1424.9259505409104,0.0,6,811
70.8889022037886,-886.0754677623032,975600,-1011.1916997836993,-432.05508429276784,-1071.3573657389359,0.0,6,812
98.79675653274197,-1488.5043115759122,976800,-1624.9021195803564,-703.8880046719813,-1767.2347931092308,0.0,6,813
39.96265439313696,-875.7853978057465,978000,-941.749978563697,-415.9881808928538,-991.3754395516422,0.0,6,814
100.86987232088258,-1408.0569546349611,979200,-1523.702207640079,-662.4550987940273,-1720.121288620762,0.0,6,815
96.48732952196191,-1408.7538111130395,980400,-1552.4800421344444,-668.0352571669722,-1674.1357510216853,0.0,6,816
119.46928121210597,-1168.4481725895012,981600,-1316.2650773974353,-577.4204521460905,-1490.2614933953848,0.0,6,817
59.38889268759287,-826.3964210339238,982800,-899.1307249991293,-389.81167787987124,-984.609740934978,0.0,6,818
75.50645818614993,-1290.2454030456277,984000,-1397.3567672245465,-605.3153187736667,-1467.6165033741509,0.0,6,819
114.00749535468366,-1182.1306179933717,985200,-1333.2417036965614,-565.8825087367437,-1487.801291991485,0.0,6,820
126.85066674005344,-881.5955346083169,986400,-1086.5116617077472,-474.1457717540363,-1227.1680536073852,0.0,6,821
134.80207944974822,-1179.2932230963415,987600,-1426.1858480760548,-625.8098999644004,-1595.488503591059,0.0,6,822
104.16408735573016,-1066.3533848729057,988800,-1241.3793485754413,-545.5182994278208,-1363.2008786666167,0.0,6,823
63.613047962193896,-1170.587844899324,990000,-1243.5504977712533,-537.7446147581171,-1353.5348509542305,0.0,6,824
56.62417308524438,-1671.998709141557,991200,-1746.577350493573,-773.4902933608706,-1839.2509804476808,0.0,6,825
51.481482367292855,-1528.4195679904037,992400,-1595.0608796277538,-694.2032649594927,-1690.9943972784552,0.0,6,826
100.45891267128339,-883.5218860845291,993600,-989.2499361483569,-413.01324112481694,-1200.0947828812539,0.0,6,827
45.90810616751691,-1345.8475548302372,994800,-1424.6552739920269,-623.2037829864163,-1485.636336400875,0.0,6,828
119.57736338559731,-1452.0000714103448,996000,-1621.8338391478735,-712.8030389149621,-1791.7213938807297,0.0,6,829
103.8263388371155,-790.4713536706611,997200,-966.3109318511133,-399.21926677645433,-1075.8554043814609,0.0,6,830
127.42562449763629,-1132.9806179972518,998400,-1297.4166050601232,-556.3604735372112,-1513.68401758377,0.0,6,831
85.70696337583549,-766.6188586984504,999600,-867.9216570908911,-356.80953970515566,-1006.7640857724099,0.0,6,832
91.76816456412114,-1405.0790023756629,1000800,-1542.7761140268224,-666.7308581373842,-1697.0366080815131,0.0,6,833
52.54850850776614,-1161.1805478847537,1002000,-1222.1993027775518,-520.3774688055428,-1287.274873328712,0.0,6,834
61.76608976929314,-1213.08032590261,1003200,-1331.7211628432838,-569.1928716738084,-1397.2967741426314,0.0,6,835
104.95781758398878,-1427.866201144585,1004400,-1574.0563378813038,-684.2103406480197,-1699.7145602521975,0.0,6,836
70.71824068321109,-897.7677402629045,1005600,-974.5931734457644,-432.6758124908036,-1070.0731083567316,0.0,6,837
66.47128807721879,-866.0724529499392,1006800,-924.0034710971363,-390.24175574371753,-1051.700440938621,0.0,6,838
108.47947483630982,-763.1999250040797,1008000,-996.4288807451468,-424.21744249068905,-1084.3457973592167,0.0,6,839
118.05882971359296,-1426.8261519095263,1009200,-1670.7273621137808,-729.743869604414,-1798.8010222606365,0.0,6,840
96.03439739275353,-1063.6728320254745,1010400,-1165.3390961045627,-501.82084181279816,-1298.6201942219814,0.0,6,841
70.17474878838385,-1117.8524192554933,1011600,-1213.4722464928027,-529.3991320451877,-1314.4995190371699,0.0,6,842
157.08781964676362,-853.4782530135296,1012800,-1059.0922841579438,-473.60982659557385,-1338.398722914696,0.0,6,843
65.61901644068153,-1310.2692868243248,1014000,-1414.6917150284514,-616.0404143211131,-1499.6082573725034,0.0,6,844
51.092615864756404,-1588.015227557635,1015200,-1659.575232667991,-739.2159481460066,-1749.7696484795754,0.0,6,845
65.41958170537413,-761.6315032358832,1016400,-852.9370368185264,-343.00939596700323,-950.7591483369231,0.0,6,846
61.118785104758246,-972.1310986370227,1017600,-1075.2969161218412,-465.0648289243427,-1183.270955881721,0.0,6,847
115.06284429551982,-756.4472350454577,1018800,-960.5535512364786,-417.3863940014248,-1153.9118520502996,0.0,6,848
87.63484146540145,-733.7040486734048,1020000,-897.1624870008509,-367.99516445096725,-998.2816086599648,0.0,6,849
145.71994817291076,-841.7598043758776,1021200,-1007.6343823222329,-438.1042691547136,-1247.2087719969818,0.0,6,850
101.42854439892488,-902.5259998505638,1022400,-1058.6797395898823,-459.9770037463782,-1194.2780048908721,0.0,6,851
97.54484594911341,-867.8131875056156,1023600,-984.1182217440542,-420.8466964433621,-1112.2446321517189,0.0,6,852
161.83406261685582,-1075.527126019277,1024800,-1399.9587545443137,-617.0309384920937,-1577.1489433143674,0.0,6,853
90.93142846993345,-857.7344224257982,1026000,-958.4674102499002,-407.9467191987694,-1137.682883547107,0.0,6,854
82.98576178089499,-1280.779785354259,1027200,-1390.462729406798,-600.5080480437169,-1507.817694491353,0.0,6,855
76.29852783303483,-1064.3130197069645,1028400,-1202.4535596714552,-529.198052224897,-1294.4028792349725,0.0,6,856
84.44819785938573,-971.027671977869,1029600,-1106.9639218698746,-479.0342560878309,-1195.1095641958443,0.0,6,857
88.69345969484453,-875.768069902325,1030800,-1002.1232374712013,-397.70605047960913,-1134.1714637328773,0.0,6,858
98.50368099448238,-1560.535894205081,1032000,-1710.842778033057,-748.2786604200286,-1823.4276656942636,0.0,6,859
72.04862695845834,-872.6860665462174,1033200,-970.0270596759698,-397.44640214496985,-1066.3659176343788,0.0,6,860
64.72848335105613,-1190.392494291658,1034400,-1316.4696552438272,-568.3834135379701,-1382.606106256442,0.0,6,861
53.36282280248095,-1174.0217285156734,1035600,-1248.32473226994,-540.7615807320714,-1302.540774153445,0.0,6,862
79.06808868509852,-1312.580236444686,1036800,-1399.6695471290107,-616.2370319953897,-1547.4703387628301,0.0,6,863
32.13426156109912,-880.8096990532138,1038000,-916.0998430559957,-380.1672693642046,-972.0600382286462,0.0,6,864
70.37953178924168,-1346.0121688781403,1039200,-1417.0506956387078,-619.289174715018,-1554.4084924085687,0.0,6,865
89.90953871453684,-1507.3113201356314,1040400,-1658.1858982509686,-722.1714787806683,-1741.6562517088287,0.0,6,866
73.163658959191,-1266.1848984260394,1041600,-1356.7640015170107,-588.32183218786,-1467.4308815345255,0.0,6,867
49.224428298130746,-875.1341683745544,1042800,-921.6729203260919,-372.6085703457402,-1017.2315709525815,0.0,6,868
110.18093435983015,-1460.8112278609963,1044000,-1588.1668960281343,-698.1034305849277,-1763.0796092603994,0.0,6,869
87.43634339959343,-796.6488495424846,1045200,-933.2472503828186,-379.5942100860098,-1061.2223705433196,0.0,6,870
31.278528567475366,-1599.580499771672,1046400,-1641.4015532745516,-734.7804627945235,-1703.011947792306,0.0,6,871
39.74459504195307,-1148.7380504314012,1047600,-1193.4175344067974,-513.9966398630162,-1263.7198993412717,0.0,6,872
52.34876596345312,-1270.193132851929,1048800,-1358.7087025357612,-593.3563747336326,-1439.1352907329149,0.0,6,873
107.6104212071984,-1008.4514781540207,1050000,-1184.1427144468955,-509.40482598350803,-1304.7502074151066,0.0,6,874
78.50681730337712,-967.5039497545025,1051200,-1139.5697667178717,-497.45642976971476,-1200.9422241287568,0.0,6,875
67.33833707434906,-766.1148966636418,1052400,-894.9637852763523,-376.64580274817155,-983.828685598549,0.0,6,876
64.81946461961381,-1066.2312824400085,1053600,-1192.474232733506,-524.3052505894643,-1261.0277501706494,0.0,6,877
103.72278639857062,-1486.9684500099527,1054800,-1631.2466470363597,-707.8458074222153,-1779.1343610790605,0.0,6,878
82.6154707271395,-753.0840190582013,1056000,-899.9113772441821,-388.13261396898133,-1018.7954981486275,0.0,6,879
67.75479827595711,-749.9058950517563,1057200,-859.6557176583065,-358.96259942019293,-955.8239670784855,0.0,6,880
80.5696614255798,-976.7286403026412,1058400,-1083.1424213958592,-474.4826821493322,-1197.676369956565,0.0,6,881
58.498940556918285,-1670.0383027841592,1059600,-1730.9290102696386,-748.6902365908428,-1835.0893655473908,0.0,6,882
69.57766363516862,-866.1103547337592,1060800,-921.9068538476267,-376.48087320645897,-1044.8612384847129,0.0,6,883
52.12983718451905,-1149.5597254808813,1062000,-1215.1071330900552,-520.8358113263174,-1297.8491632755972,0.0,6,884
67.15536656017775,-1484.5391559864981,1063200,-1578.502594466882,-682.0897222790393,-1668.373200030986,0.0,6,885
113.81310413745075,-1550.6180170466905,1064400,-1728.5971195560603,-764.5990789029191,-1852.127162227473,0.0,6,886
46.47177662057034,-1304.0282889934206,1065600,-1360.6339420772654,-589.8643101683823,-1429.4385688634366,0.0,6,887
51.387161631190864,-761.099239977645,1066800,-819.1041925836388,-337.24995185172367,-902.5565467103064,0.0,6,888
50.50737903847877,-1673.376648069978,1068000,-1767.0219471625815,-783.4188190992503,-1821.4968559450895,0.0,6,889
93.87797269239975,-1011.5799702142245,1069200,-1137.059882370797,-491.9261523070575,-1305.3874162358502,0.0,6,890
73.24637135064646,-704.2183166960408,1070400,-803.3162776596954,-317.4959114027186,-916.3176249843452,0.0,6,891
57.88939517883863,-872.8441719612817,1071600,-960.8416991723217,-398.1592762862014,-1065.7664254979404,0.0,6,892
63.79082828691542,-867.9246190131508,1072800,-939.9630818761776,-397.4365843073924,-1024.5186178543395,0.0,6,893
8.620447905343719,-877.032061793546,1074000,-889.1751859547138,-378.73153850642575,-902.5090549807247,0.0,6,894
72.28481367483576,-1158.93683263269,1075200,-1247.360108034573,-539.6866684424843,-1351.3971993581802,0.0,6,895
97.92998920681909,-1305.3984788971488,1076400,-1438.5728100389704,-624.5083545611709,-1613.8723926271675,0.0,6,896
73.14041199815162,-756.7734365335624,1077600,-888.2859802166872,-378.02968501754657,-991.4678759788073,0.0,6,897
92.90313934787503,-790.2220548624008,1078800,-950.2163383180974,-414.53622552141996,-1069.713992882371,0.0,6,898
111.59243098156122,-1298.6658803791256,1080000,-1450.5985519260978,-625.129092919784,-1578.4138943016037,0.0,6,899
107.53527241792658,-1307.7359243443177,1081200,-1495.2420960361242,-645.1699623992585,-1638.0572771838843,0.0,6,900
21.777497716419308,-1245.1223071121801,1082400,-1275.5938128706,-552.2429864989127,-1303.0283369398169,0.0,6,901
109.70973924164065,-1121.8771499555749,1083600,-1296.9523949674117,-565.5424255227141,-1440.5495677239885,0.0,6,902
56.420550265076095,-860.6957244569825,1084800,-925.6226133606314,-408.3101365655153,-995.4899319626736,0.0,6,903
92.22716816770438,-1480.4635177897526,1086000,-1662.4509098266778,-717.1307102492743,-1766.6969322466202,0.0,6,904
46.61909201418884,-1606.3725348375813,1087200,-1683.3088438733669,-733.5255086879256,-1750.7948103053807,0.0,6,905
136.91888154346253,-855.9352612337586,1088400,-990.9242907944987,-419.2369055838238,-1190.430392921598,0.0,6,906
117.80767906149629,-855.4575453394342,1089600,-1103.5783356708291,-475.9964254232348,-1184.030816702831,0.0,6,907
83.60626747587526,-1002.0584388539769,1090800,-1124.4086541553481,-489.4049595291792,-1238.6073814421313,0.0,6,908
72.28144237569485,-1554.6118991534963,1092000,-1697.803003899555,-752.0752396147383,-1780.3570859501167,0.0,6,909
105.73559088713353,-770.9218249772414,1093200,-925.9933389555816,-400.69067297078453,-1041.6456623995869,0.0,6,910
46.91881027360327,-966.3269933303069,1094400,-1035.442402604769,-446.82048994682515,-1088.5789606020728,0.0,6,911
69.88665051149341,-1588.3407422198193,1095600,-1711.2398742372059,-752.7921062447396,-1811.5692773714652,0.0,6,912
35.164596657854815,-1595.9953374667148,1096800,-1658.2937616354718,-720.8617339445613,-1714.869560704889,0.0,6,913
102.99161613131984,-1321.32844604171,1098000,-1444.8110919213693,-623.8501747847964,-1581.2646453979817,0.0,6,914
81.490515206454,-1423.9143519795696,1099200,-1552.684341307912,-676.0592206685683,-1654.748731323692,0.0,6,915
115.20689268640471,-1087.3522686236236,1100400,-1286.7160350043607,-556.4448618092079,-1434.4273512206614,0.0,6,916
145.69278957889176,-843.869681264183,1101600,-1084.092055991022,-474.27260257611016,-1267.0708469207698,0.0,6,917
86.88765819616164,-995.6877985734955,1102800,-1146.052637258317,-501.24252820145966,-1257.6339610949578,0.0,6,918
87.05830655935976,-930.4297356868757,1104000,-1109.3121046848048,-473.65151451879984,-1175.3723254283882,0.0,6,919
105.08409660651377,-795.3633622047461,1105200,-920.5385738609408,-388.10025937753835,-1072.537537961033,0.0,6,920
75.18498644892153,-834.685787663956,1106400,-946.9784204885542,-398.8873006242017,-1081.0868194498244,0.0,6,921
110.10897418067489,-876.1283227520988,1107600,-1099.6758119984509,-480.4511174416568,-1206.273076447199,0.0,6,922
102.45182728347207,-1498.737083721681,1108800,-1684.279783815221,-737.4984584753979,-1817.636894789529,0.0,6,923
69.4213135595655,-886.2576392024152,1110000,-992.5519849119405,-432.67639571130036,-1090.0890515528927,0.0,6,924
84.55235637924596,-1273.293068093229,1111200,-1392.594176890135,-603.0534281326627,-1503.2327846126295,0.0,6,925
86.10389465330402,-934.2016491365175,1112400,-1063.595437054926,-455.8682366356655,-1173.495259299117,0.0,6,926
75.51405548745835,-1069.364675232126,1113600,-1195.7566956148903,-520.4464889912919,-1305.7181605670573,0.0,6,927
94.21642558976183,-954.1741710174786,1114800,-1081.9172924445481,-471.9040478726209,-1173.81711624133,0.0,6,928
80.81347333161224,-1182.0119371407304,1116000,-1253.6368430316068,-548.6251332471229,-1409.7610220932456,0.0,6,929
72.72742487608672,-1603.278519788955,1117200,-1704.514206579327,-743.4139678517558,-1835.2070429372125,0.0,6,930
66.52697777457098,-831.8272782219258,1118400,-920.5535292656992,-393.6809638284119,-1043.1435859844246,0.0,6,931
55.28078296270489,-863.4150432853658,1119600,-961.6303790678502,-407.98947119985456,-1038.7783885083345,0.0,6,932
77.96013077249458,-1267.901550010344,1120800,-1344.304759968712,-588.4479018031549,-1465.8654012082184,0.0,6,933
41.3463581106267,-869.0705477523816,1122000,-912.2602771261976,-378.8380009389416,-965.9061079025533,0.0,6,934
72.1385271985529,-780.8037699193933,1123200,-899.5257035406026,-373.03745521786067,-988.45193096217,0.0,6,935
86.28800175162432,-862.4384926114201,1124400,-969.5994277003639,-409.84202103343495,-1106.9000594956713,0.0,6,936
93.35553818560369,-1356.412375606114,1125600,-1467.3590960780093,-635.4260694402002,-1639.9890819572947,0.0,6,937
87.24725514509704,-905.2441105688786,1126800,-1006.4260500877804,-434.9618425443388,-1169.1307213741086,0.0,6,938
76.8954711557575,-1317.358679493048,1128000,-1369.231084753743,-598.1592926949962,-1538.6700696242824,0.0,6,939
88.33010951305809,-1075.0827485412321,1129200,-1191.834558450627,-516.3821157568314,-1342.0579072526361,0.0,6,940
158.93230397994859,-1326.3707914034608,1130400,-1491.252697287406,-650.3434147052843,-1764.1621187983892,0.0,6,941
45.15064914208167,-1215.3108462729658,1131600,-1292.0249570000556,-559.2483353399438,-1348.645635933482,0.0,6,942
116.74386858816888,-1072.897857347317,1132800,-1234.668138389319,-535.9423328586581,-1444.3444406769731,0.0,6,943
65.76795669711082,-1672.2089040326046,1134000,-1759.7906509000243,-769.1017279993315,-1872.0691811036108,0.0,6,944
85.80697596915927,-1541.5537559792979,1135200,-1664.3809797557217,-721.9140462574474,-1728.2002396527218,0.0,6,945
101.25669734916882,-764.7304354446908,1136400,-904.9276790377215,-393.1970553436642,-1091.0361109493688,0.0,6,946
88.55282490254945,-1378.3913719425111,1137600,-1493.4160609959515,-653.1765929182476,-1626.218519992761,0.0,6,947
133.5463973081304,-1498.7941772668366,1138800,-1694.4292110629276,-744.4031638281787,-1869.1779896710075,0.0,6,948
102.49082639187287,-749.8480444847955,1140000,-886.5058793042745,-368.11482485098344,-1046.7297395499,0.0,6,949
103.12448119532603,-1188.730877153998,1141200,-1367.0375382316136,-592.8252539069211,-1498.9532141641787,0.0,6,950
106.21772813339643,-753.0789681727715,1142400,-900.521430556586,-383.27082447830327,-1040.6466596413552,0.0,6,951
58.64779585738944,-758.177807448496,1143600,-833.1043030308871,-326.51880876506107,-899.3143363574926,0.0,6,952
71.39826529845573,-1175.9042282759594,1144800,-1251.1235241769732,-545.9497006887806,-1375.6405994379022,0.0,6,953
92.90711564594645,-1060.0817932402579,1146000,-1183.4968988270157,-517.0751215179847,-1337.766563764315,0.0,6,954
33.501117509993236,-890.730141595642,1147200,-947.0653104514432,-411.30612021892193,-983.6408486699592,0.0,6,955
62.06819833688264,-787.7100602329149,1148400,-884.3405268106311,-379.8688631157825,-980.7398955076224,0.0,6,956
66.4247244785922,-872.6962266625712,1149600,-973.1197156342452,-423.5158362924205,-1083.1447184353706,0.0,6,957
55.171971614758746,-753.1026558209292,1150800,-857.2208127794347,-340.1721738024025,-917.0812591184931,0.0,6,958
124.9238782995872,-992.4098818857207,1152000,-1219.5048435301767,-525.2566052653567,-1388.3288048165148,0.0,6,959
60.13211014302519,-1196.1251104129162,1153200,-1296.8903460770146,-554.8647012292386,-1402.689617448518,0.0,6,960
96.69361636058713,-645.3496908718366,1154400,-810.4208323460906,-330.15926431765723,-916.348760304631,0.0,6,961
116.64551406715293,-965.3427060540779,1155600,-1066.672289925796,-472.98958555218536,-1272.9828871733373,0.0,6,962
132.56613126169967,-1347.0278851941407,1156800,-1564.0583681769842,-686.5017811106796,-1744.0539461868184,0.0,6,963
48.773020864549366,-1675.3913396047076,1158000,-1765.73798114707,-777.0394670919313,-1820.2038782951445,0.0,6,964
92.29587059854363,-796.3783938475547,1159200,-921.4374600358642,-397.10369746679277,-1073.8869674748855,0.0,6,965
81.61348560141447,-1581.4873635860226,1160400,-1720.8585198625115,-765.2886956638891,-1844.9677211764183,0.0,6,966
110.81468765680087,-877.8001411422766,1161600,-1039.608360255007,-451.7137261539992,-1184.168613145215,0.0,6,967
85.35173033426321,-747.2865051842899,1162800,-849.2755364256009,-359.58285674647595,-957.9548066605659,0.0,6,968
124.86278137666332,-869.7141977096828,1164000,-1115.6489569901487,-488.34193723701964,-1239.7226447810856,0.0,6,969
31.74394794325139,-862.4153968011206,1165200,-894.255252178616,-383.9947211926965,-958.7205523009717,0.0,6,970
79.54871869080857,-761.8277291345483,1166400,-887.847437920084,-375.2534420697782,-976.7343991920573,0.0,6,971
72.44179859920418,-1260.3758784834563,1167600,-1369.6190172296854,-599.3962400980881,-1458.233166312092,0.0,6,972
64.44894942539548,-856.5074368316058,1168800,-914.6321639387776,-371.5165447364893,-1033.7120124722824,0.0,6,973
88.18867813776785,-758.4685453729373,1170000,-879.693135397762,-374.63499530399196,-985.894933822958,0.0,6,974
89.3936752170681,-1375.9734161362219,1171200,-1488.5135931064785,-654.3726421612631,-1603.6783631888845,0.0,6,975
